season,voter,team,bias1-a,bias1-b,bias1-c,bias2-a,bias2-b,bias2-c,bias3-a,bias3-b,bias3-c,bias0-ap,bias0-mean
2021,madison-blevins,byu-cougars,2.7235,6.6667,0.4702,-15.8324,-11.8929,-18.0835,-13.4549,-10.6961,-15.0314,5.0,-22.947
2021,madison-blevins,ucla-bruins,-11.6378,-11.6378,0.0,-19.816,-19.816,0.0,-19.256,-19.256,0.0,-5.0,-9.095
2021,madison-blevins,utah-utes,3.1548,4.7619,2.8333,-10.4127,4.5478,-13.4048,-9.9747,4.7619,-12.9221,3.0,-7.358
2021,madison-blevins,auburn-tigers,-5.0761,-11.842,8.4559,-11.3735,-11.6179,-10.8847,-13.8561,-15.3669,-10.8346,-8.0,-14.817
2021,madison-blevins,lsu-tigers,-23.0769,-23.0769,0.0,-37.2231,-37.2231,0.0,-38.4615,-38.4615,0.0,-3.0,-4.839
2021,madison-blevins,pittsburgh-panthers,3.9101,8.6957,3.2265,-4.046,6.8376,-5.6008,-4.2383,4.1667,-5.439,5.0,-4.334
2021,madison-blevins,usc-trojans,3.5714,3.5714,0.0,-10.2091,-10.2091,0.0,-10.7143,-10.7143,0.0,1.0,-2.798
2021,madison-blevins,coastal-carolina-chanticleers,-4.1569,-1.1765,-11.1111,-11.9549,-13.1159,-9.2459,-10.727,-11.5803,-8.7359,-7.0,-18.803
2021,madison-blevins,utsa-roadrunners,-4.2865,-8.3333,-3.612,-16.0467,-2.45,-18.3128,-14.5541,-4.1667,-16.2853,-6.0,-17.629
2021,madison-blevins,wisconsin-badgers,-0.5648,-1.4706,0.3409,-6.4729,-13.7896,0.8437,-6.4839,-12.3284,-0.6394,-2.0,-8.162
2021,madison-blevins,texas-longhorns,-10.4167,-10.4167,0.0,-16.259,-16.259,0.0,-16.4484,-16.4484,0.0,-5.0,-7.798
2021,madison-blevins,louisiana-lafayette-ragin-cajuns,-4.7854,0.0,-4.7854,-10.2753,0.0,-10.2753,-8.4127,0.0,-8.4127,-6.0,-10.885
2021,madison-blevins,houston-cougars,0.3361,0.0,0.3361,-8.6641,0.0,-8.6641,-8.9886,0.0,-8.9886,1.0,-9.626
2021,madison-blevins,virginia-tech-hokies,17.193,17.193,0.0,4.0206,4.0206,0.0,4.5588,4.5588,0.0,6.0,1.817
2021,madison-blevins,indiana-hoosiers,5.8824,5.8824,0.0,-3.45,-3.45,0.0,-5.5556,-5.5556,0.0,1.0,-0.621
2021,madison-blevins,north-carolina-state-wolfpack,-1.6522,-5.8333,0.4383,0.0572,-4.9079,2.5397,-1.1544,-5.9522,1.2445,-5.0,1.088
2021,madison-blevins,washington-huskies,-5.2632,-5.2632,0.0,-5.6474,-5.6474,0.0,-10.5263,-10.5263,0.0,-1.0,-1.073
2021,madison-blevins,miami-fl-hurricanes,11.7043,11.7043,0.0,6.8784,6.8784,0.0,5.129,5.129,0.0,3.0,2.895
2021,madison-blevins,southern-methodist-mustangs,-5.571,-5.9043,-4.9043,-4.2507,-4.403,-3.9461,-5.0871,-5.1784,-4.9043,-7.0,-4.897
2021,madison-blevins,san-diego-state-aztecs,-1.8542,-1.9444,-1.8,-0.2272,2.5021,-1.8648,-2.5678,0.1208,-4.181,-3.0,0.506
2021,madison-blevins,arizona-state-sun-devils,-3.0493,-3.0493,0.0,-5.172,-5.172,0.0,-7.3214,-7.3214,0.0,-3.0,-4.249
2021,madison-blevins,fresno-state-bulldogs,6.7633,22.2222,-8.6957,3.3007,5.369,1.2324,4.6537,4.7619,4.5455,2.0,1.401
2021,madison-blevins,purdue-boilermakers,-13.6364,-13.6364,0.0,-7.3409,-7.3409,0.0,-9.0909,-9.0909,0.0,-3.0,-1.615
2021,madison-blevins,kansas-state-wildcats,-8.6957,-8.6957,0.0,0.2091,0.2091,0.0,-4.3478,-4.3478,0.0,-2.0,0.048
2021,madison-blevins,tcu-horned-frogs,-6.1667,-6.1667,0.0,11.927,11.927,0.0,11.3636,11.3636,0.0,-3.0,5.22
2021,madison-blevins,mississippi-state-bulldogs,-8.3333,0.0,-8.3333,0.0,0.0,0.0,-2.0833,0.0,-2.0833,-2.0,0.0
2021,madison-blevins,liberty-flames,-4.0,-4.0,0.0,14.9425,14.9425,0.0,11.1111,11.1111,0.0,-1.0,3.25
2021,madison-blevins,minnesota-golden-gophers,-4.0,0.0,-4.0,3.4468,0.0,3.4468,4.1667,0.0,4.1667,-1.0,0.833
2021,marc-weiszer,alabama-crimson-tide,6.25,0.0,12.5,-129.0185,-171.5231,-86.514,-123.8542,-161.25,-86.4583,3.0,-31.762
2021,marc-weiszer,georgia-bulldogs,-4.1667,-8.3333,0.0,-154.8385,-125.1354,-184.5417,-154.1667,-125.0,-183.3333,-2.0,-33.428
2021,marc-weiszer,oklahoma-sooners,-9.5486,-6.25,-12.8472,-63.2803,-79.9208,-46.6398,-58.4215,-73.9583,-42.8846,-5.0,-39.008
2021,marc-weiszer,iowa-hawkeyes,12.9368,18.0208,7.1264,-17.3249,-28.1218,-4.9856,-16.8559,-27.3177,-4.8996,13.0,-15.781
2021,marc-weiszer,cincinnati-bearcats,2.6042,-3.125,8.3333,-64.2737,-54.263,-74.2844,-59.6912,-47.5074,-71.875,1.0,-35.197
2021,marc-weiszer,ohio-state-buckeyes,12.3661,22.2321,2.5,-29.6535,-18.7902,-40.5168,-29.1667,-16.1905,-42.1429,13.0,-21.692
2021,marc-weiszer,michigan-wolverines,-9.6429,-9.2857,-9.9107,-52.7321,-29.5931,-70.0863,-49.3003,-25.3911,-67.2321,-8.0,-33.135
2021,marc-weiszer,oregon-ducks,-1.1456,-3.2192,0.928,-37.998,-45.6695,-30.3265,-32.1358,-36.517,-27.7546,4.0,-29.578
2021,marc-weiszer,penn-state-nittany-lions,7.7929,11.4096,-1.8519,-20.2233,-27.7113,-0.2554,-19.4005,-26.2022,-1.2626,7.0,-11.277
2021,marc-weiszer,clemson-tigers,8.5467,11.4222,4.9524,-11.3308,-17.2076,-3.9849,-10.4818,-15.6905,-3.9709,4.0,-7.068
2021,marc-weiszer,texas-am-aggies,-12.2836,-17.7976,-7.4588,-31.1039,-47.895,-16.4117,-27.8484,-41.5476,-15.8616,-21.0,-42.965
2021,marc-weiszer,michigan-state-spartans,-9.5813,-11.3636,-8.4673,-35.8645,-31.32,-38.7048,-33.5705,-32.5581,-34.2032,-8.0,-37.162
2021,marc-weiszer,oklahoma-state-cowboys,-5.9181,-6.0906,-5.7887,-23.6875,-16.7264,-28.9084,-24.6052,-16.7971,-30.4613,-10.0,-29.984
2021,marc-weiszer,notre-dame-fighting-irish,15.6667,2.3683,28.9651,-15.0271,-19.9159,-10.1383,-11.8604,-18.1787,-5.5422,21.0,-18.62
2021,marc-weiszer,baylor-bears,-1.0076,2.5,-1.8845,-22.1179,-5.0667,-26.3807,-21.9008,-7.1429,-25.5903,0.0,-20.657
2021,marc-weiszer,byu-cougars,13.7901,-3.9605,28.5822,-5.068,-19.0767,6.606,-2.965,-18.4733,9.9586,24.0,-2.016
2021,marc-weiszer,ole-miss-rebels,0.8616,2.244,-0.5208,-16.4046,-8.7168,-24.0924,-16.9522,-9.9758,-23.9287,2.0,-27.232
2021,marc-weiszer,iowa-state-cyclones,5.7687,6.0745,4.5455,-17.2431,-22.0765,2.0906,-12.7692,-15.9615,0.0,2.0,-10.324
2021,marc-weiszer,florida-gators,-5.9307,-5.9307,0.0,-20.451,-20.451,0.0,-20.1302,-20.1302,0.0,-2.0,-13.251
2021,marc-weiszer,kentucky-wildcats,-8.0286,-17.963,-2.068,-17.2709,-31.9,-8.4935,-16.1079,-30.3704,-7.5505,-9.0,-16.937
2021,marc-weiszer,wake-forest-demon-deacons,-4.5674,1.7361,-7.7192,-18.0104,-6.9756,-23.5278,-16.0198,-6.1975,-20.9309,-5.0,-27.087
2021,marc-weiszer,pittsburgh-panthers,-9.482,0.0,-11.0624,-21.1419,-1.7391,-24.3757,-21.3906,-4.3478,-24.231,-7.0,-18.637
2021,marc-weiszer,north-carolina-tar-heels,2.381,2.381,0.0,-2.4065,-2.4065,0.0,-3.2955,-3.2955,0.0,2.0,0.439
2021,marc-weiszer,arkansas-razorbacks,-7.9468,11.7901,-24.3941,-13.6679,-8.0722,-18.331,-15.2255,-9.3031,-20.1609,-15.0,-19.957
2021,marc-weiszer,utah-utes,-5.8027,-4.0,-6.1032,-15.501,2.7411,-18.5413,-15.9922,0.0,-18.6576,-8.0,-13.898
2021,marc-weiszer,miami-fl-hurricanes,-16.6667,-16.6667,0.0,-40.1167,-40.1167,0.0,-41.6667,-41.6667,0.0,-2.0,-4.814
2021,marc-weiszer,coastal-carolina-chanticleers,-15.0473,-12.0569,-23.0217,-22.8342,-23.5351,-20.965,-22.2608,-22.9613,-20.3927,-23.0,-35.081
2021,marc-weiszer,wisconsin-badgers,8.1871,9.7222,5.117,-0.8047,-2.2007,1.9875,0.119,-0.9325,2.2222,8.0,-0.044
2021,marc-weiszer,texas-longhorns,-0.7937,-0.7937,0.0,-6.9664,-6.9664,0.0,-7.1429,-7.1429,0.0,0.0,-2.798
2021,marc-weiszer,ucla-bruins,0.2564,0.2564,0.0,-6.9227,-6.9227,0.0,-6.5321,-6.5321,0.0,0.0,-4.095
2021,marc-weiszer,auburn-tigers,-11.5627,-21.0203,13.6574,-13.0853,-16.3441,-4.3952,-16.3071,-20.7775,-4.386,-24.0,-24.484
2021,marc-weiszer,utsa-roadrunners,0.4136,-8.3333,1.8714,-11.1335,-2.45,-12.5807,-9.7369,-4.1667,-10.6653,0.0,-11.629
2021,marc-weiszer,louisiana-lafayette-ragin-cajuns,-2.7381,0.0,-2.7381,-12.2203,0.0,-12.2203,-10.4539,0.0,-10.4539,-2.0,-7.941
2021,marc-weiszer,usc-trojans,30.4762,30.4762,0.0,15.1476,15.1476,0.0,14.7059,14.7059,0.0,9.0,5.202
2021,marc-weiszer,southern-methodist-mustangs,-11.0789,-0.2174,-21.9404,-9.9388,-0.9021,-18.9755,-10.8253,-1.8841,-19.7665,-12.0,-10.397
2021,marc-weiszer,houston-cougars,-3.6765,0.0,-3.6765,-13.0013,0.0,-13.0013,-13.1828,0.0,-13.1828,-4.0,-14.626
2021,marc-weiszer,indiana-hoosiers,0.0,0.0,0.0,-9.5353,-9.5353,0.0,-11.7647,-11.7647,0.0,0.0,-1.621
2021,marc-weiszer,virginia-tech-hokies,6.6667,6.6667,0.0,-6.111,-6.111,0.0,-5.5728,-5.5728,0.0,2.0,-2.183
2021,marc-weiszer,lsu-tigers,12.5,12.5,0.0,0.9025,0.9025,0.0,0.0,0.0,0.0,2.0,0.161
2021,marc-weiszer,san-diego-state-aztecs,-0.0801,2.0833,-0.9455,0.4881,4.3767,-1.0674,-1.5252,3.2115,-3.4199,0.0,1.45
2021,marc-weiszer,fresno-state-bulldogs,5.0505,5.0505,0.0,-3.8994,-3.8994,0.0,-5.2632,-5.2632,0.0,2.0,-1.408
2021,marc-weiszer,north-carolina-state-wolfpack,3.0385,-3.0754,11.1905,0.5014,-2.1024,3.9731,-1.1202,-3.1509,1.5873,3.0,0.947
2021,marc-weiszer,washington-huskies,0.0,0.0,0.0,-0.365,-0.365,0.0,-5.0,-5.0,0.0,0.0,-0.073
2021,marc-weiszer,ucf-knights,-24.0909,-24.0909,0.0,-9.2845,-9.2845,0.0,-12.0455,-12.0455,0.0,-10.0,-3.813
2021,marc-weiszer,arizona-state-sun-devils,2.9094,2.9094,0.0,-2.8165,-2.8165,0.0,-4.9405,-4.9405,0.0,2.0,-2.199
2021,marc-weiszer,purdue-boilermakers,-30.0,0.0,-30.0,-10.385,0.0,-10.385,-12.5,0.0,-12.5,-6.0,-2.077
2021,marc-weiszer,mississippi-state-bulldogs,-6.8889,0.0,-6.8889,6.767,0.0,6.767,3.5788,0.0,3.5788,-5.0,4.583
2021,marc-weiszer,maryland-terrapins,-4.0,-4.0,0.0,10.0622,10.0622,0.0,11.166,11.166,0.0,-2.0,4.567
2021,marc-weiszer,minnesota-golden-gophers,-4.0,0.0,-4.0,12.178,0.0,12.178,13.6364,0.0,13.6364,-1.0,2.714
2021,marc-weiszer,utah-state-aggies,4.1667,0.0,4.1667,9.3996,0.0,9.3996,4.1667,0.0,4.1667,1.0,2.148
2021,matt-baker,georgia-bulldogs,-43.75,-87.5,0.0,-218.4865,-252.4312,-184.5417,-216.6667,-250.0,-183.3333,-7.0,-38.428
2021,matt-baker,alabama-crimson-tide,26.0417,62.5,-10.4167,-101.3376,-85.0981,-117.5771,-98.8542,-80.0,-117.7083,3.0,-31.762
2021,matt-baker,oklahoma-sooners,27.073,26.0417,28.1044,-22.68,-43.104,-2.2561,-19.3899,-38.9881,0.2083,19.0,-15.008
2021,matt-baker,iowa-hawkeyes,-2.7315,-2.0486,-3.5119,-36.7397,-53.7814,-17.2636,-36.4374,-53.8313,-16.5587,-5.0,-35.998
2021,matt-baker,cincinnati-bearcats,11.0491,3.3482,18.75,-53.3946,-46.4051,-60.3842,-49.0526,-39.7718,-58.3333,6.0,-30.197
2021,matt-baker,ohio-state-buckeyes,-0.6101,11.4881,-12.7083,-44.6636,-29.9289,-59.3982,-44.2411,-27.0982,-61.3839,-1.0,-35.692
2021,matt-baker,michigan-wolverines,-11.8991,-27.8791,2.0833,-50.4795,-44.8432,-55.4113,-47.0775,-41.1014,-52.3065,-19.0,-40.26
2021,matt-baker,clemson-tigers,-13.8434,-17.0029,-7.5245,-31.2812,-38.3947,-17.054,-30.7306,-37.7083,-16.7752,-16.0,-19.817
2021,matt-baker,oregon-ducks,-21.877,-20.7589,-22.9951,-62.4645,-64.7268,-60.2022,-56.706,-55.4067,-58.0052,-19.0,-52.578
2021,matt-baker,arkansas-razorbacks,-14.3621,-28.8333,0.1091,-25.9275,-56.2074,4.3524,-28.3805,-59.5397,2.7787,-7.0,-14.69
2021,matt-baker,penn-state-nittany-lions,2.7553,6.5179,-4.7698,-21.147,-31.6635,-0.114,-20.5031,-30.2047,-1.0999,-1.0,-16.077
2021,matt-baker,notre-dame-fighting-irish,21.9824,41.266,2.6989,-10.0667,16.2447,-36.3781,-6.3178,17.776,-30.4117,39.0,-0.62
2021,matt-baker,oklahoma-state-cowboys,8.539,47.2222,-5.9673,-17.464,13.6077,-29.1158,-18.4765,14.6374,-30.8942,12.0,-11.994
2021,matt-baker,iowa-state-cyclones,6.3059,6.746,4.5455,-17.2689,-22.1087,2.0906,-12.6667,-15.8333,0.0,5.0,-7.324
2021,matt-baker,texas-am-aggies,3.603,15.5017,-6.8084,-13.691,-10.9895,-16.0549,-11.1625,-5.9524,-15.7214,1.0,-20.965
2021,matt-baker,florida-gators,-14.2022,-14.2022,0.0,-29.4183,-29.4183,0.0,-29.5365,-29.5365,0.0,-8.0,-19.251
2021,matt-baker,michigan-state-spartans,8.958,7.3933,9.936,-13.9102,-9.2713,-16.8095,-11.8931,-10.2857,-12.8977,12.0,-17.162
2021,matt-baker,baylor-bears,4.7646,9.5238,3.5748,-15.5135,1.4843,-19.7629,-15.4461,-0.6522,-19.1446,5.0,-15.657
2021,matt-baker,ole-miss-rebels,-1.6659,-9.2046,4.9306,-21.6418,-25.513,-18.2545,-21.958,-26.418,-18.0556,-2.0,-34.065
2021,matt-baker,north-carolina-tar-heels,-6.1204,-6.1204,0.0,-11.0276,-11.0276,0.0,-12.1791,-12.1791,0.0,-4.0,-5.561
2021,matt-baker,byu-cougars,-4.999,-3.2938,-6.0647,-20.546,-17.5996,-22.3875,-18.6066,-16.7388,-19.7739,-7.0,-32.202
2021,matt-baker,miami-fl-hurricanes,-27.2727,-27.2727,0.0,-52.8545,-52.8545,0.0,-54.5455,-54.5455,0.0,-3.0,-5.814
2021,matt-baker,pittsburgh-panthers,-25.5704,-35.2941,-24.3549,-31.6641,-37.6471,-30.9162,-32.1613,-41.1765,-31.0344,-36.0,-41.556
2021,matt-baker,wake-forest-demon-deacons,-2.7836,-20.1042,5.8766,-15.9397,-28.8224,-9.4983,-14.1135,-27.9412,-7.1996,-4.0,-26.087
2021,matt-baker,utah-utes,-7.013,2.1739,-10.6877,-17.4774,11.1221,-28.9171,-16.9132,11.5385,-28.2938,-6.0,-12.958
2021,matt-baker,wisconsin-badgers,-5.2062,-4.5956,-5.5552,-5.2801,-17.0394,1.4395,-5.9546,-15.7067,-0.382,-11.0,-6.498
2021,matt-baker,ucla-bruins,-11.5278,-11.5278,0.0,-19.3107,-19.3107,0.0,-18.8889,-18.8889,0.0,-8.0,-12.095
2021,matt-baker,virginia-tech-hokies,-11.8276,-11.8276,0.0,-18.6071,-18.6071,0.0,-18.7029,-18.7029,0.0,-6.0,-7.783
2021,matt-baker,kentucky-wildcats,10.4199,5.0991,15.7407,-3.7701,-6.9782,-0.5621,-1.6917,-5.7315,2.3482,10.0,-1.91
2021,matt-baker,auburn-tigers,2.0858,9.8086,-3.0627,-11.7664,4.9636,-22.9197,-13.7265,-0.207,-22.7395,3.0,-7.193
2021,matt-baker,usc-trojans,3.3333,3.3333,0.0,-9.3125,-9.3125,0.0,-10.2679,-10.2679,0.0,1.0,-2.798
2021,matt-baker,arizona-state-sun-devils,-14.2514,-14.2514,0.0,-20.8691,-20.8691,0.0,-23.1988,-23.1988,0.0,-7.0,-11.199
2021,matt-baker,coastal-carolina-chanticleers,6.3848,9.8354,-1.6667,-0.6148,-0.9898,0.2601,-0.5627,-1.0678,0.6159,10.0,-0.59
2021,matt-baker,washington-huskies,-33.3333,-33.3333,0.0,-33.82,-33.82,0.0,-40.0,-40.0,0.0,-5.0,-5.073
2021,matt-baker,texas-longhorns,6.5774,6.5774,0.0,5.4461,5.4461,0.0,4.7578,4.7578,0.0,5.0,5.102
2021,matt-baker,north-carolina-state-wolfpack,-8.8285,-4.5635,-13.0935,-12.1509,-3.2227,-21.0791,-13.2434,-4.2649,-22.2218,-13.0,-16.758
2021,matt-baker,lsu-tigers,6.25,6.25,0.0,-4.9353,-4.9353,0.0,-5.8824,-5.8824,0.0,1.0,-0.839
2021,matt-baker,fresno-state-bulldogs,-10.1225,-10.8359,-8.6957,-13.3863,-20.6957,1.2324,-13.3455,-22.291,4.5455,-6.0,-7.128
2021,matt-baker,san-diego-state-aztecs,-13.2928,4.5455,-15.8411,-9.7974,2.4134,-11.5418,-12.1402,2.2222,-14.192,-21.0,-14.667
2021,matt-baker,indiana-hoosiers,5.8824,5.8824,0.0,-3.45,-3.45,0.0,-5.5556,-5.5556,0.0,1.0,-0.621
2021,matt-baker,utsa-roadrunners,17.1869,-4.0,21.4242,2.0584,1.6756,2.135,3.835,0.0,4.602,15.0,1.971
2021,matt-baker,houston-cougars,16.9945,0.0,16.9945,7.3914,0.0,7.3914,7.1196,0.0,7.1196,21.0,10.374
2021,matt-baker,mississippi-state-bulldogs,-26.9048,-26.9048,0.0,-7.381,-7.381,0.0,-7.381,-7.381,0.0,-11.0,-3.0
2021,matt-baker,southern-methodist-mustangs,4.4061,5.8747,0.0,3.7439,5.2702,-0.835,3.2156,4.2874,0.0,4.0,3.488
2021,matt-baker,louisiana-lafayette-ragin-cajuns,14.6266,-14.2857,20.4091,7.9181,-6.8619,10.8741,8.9261,-11.9048,13.0923,14.0,8.88
2021,matt-baker,ucf-knights,-20.9957,-20.9957,0.0,-6.5795,-6.5795,0.0,-9.3074,-9.3074,0.0,-9.0,-2.813
2021,matt-baker,maryland-terrapins,-15.6126,-15.6126,0.0,-0.9903,-0.9903,0.0,0.0,0.0,0.0,-7.0,-0.433
2021,matt-baker,west-virginia-mountaineers,-13.0435,-13.0435,0.0,-2.9,-2.9,0.0,0.0,0.0,0.0,-3.0,-0.667
2021,matt-brown,georgia-bulldogs,-25.0,-50.0,0.0,-181.2927,-178.0438,-184.5417,-179.1667,-175.0,-183.3333,-4.0,-35.428
2021,matt-brown,alabama-crimson-tide,21.3542,25.0,17.7083,-109.8096,-142.9481,-76.671,-106.3542,-136.25,-76.4583,6.0,-28.762
2021,matt-brown,oklahoma-sooners,24.8264,35.4167,14.2361,-27.0731,-39.1799,-14.9663,-23.2561,-34.4494,-12.0627,17.0,-17.008
2021,matt-brown,iowa-hawkeyes,2.6051,2.9861,2.2242,-27.2477,-45.2894,-9.2061,-26.9224,-44.9412,-8.9035,4.0,-26.677
2021,matt-brown,cincinnati-bearcats,-0.2604,3.6458,-4.1667,-69.2142,-47.7826,-90.6458,-64.3101,-41.1201,-87.5,2.0,-34.197
2021,matt-brown,michigan-state-spartans,-23.9481,-18.7175,-27.2173,-54.1816,-38.9032,-63.7306,-52.5845,-40.2976,-60.2638,-17.0,-46.162
2021,matt-brown,ohio-state-buckeyes,17.6565,31.4439,3.869,-25.5476,-11.806,-39.2891,-24.9702,-9.2708,-40.6696,18.0,-16.692
2021,matt-brown,michigan-wolverines,-12.0918,-22.5,-4.2857,-54.3172,-42.825,-62.9364,-51.0402,-38.9881,-60.0794,-16.0,-41.135
2021,matt-brown,oregon-ducks,-12.6685,-10.9375,-14.3995,-50.9206,-55.2974,-46.5437,-45.3943,-46.0069,-44.7816,-13.0,-46.578
2021,matt-brown,penn-state-nittany-lions,-4.2089,-5.0397,-1.9936,-35.4411,-48.7276,-0.0107,-34.4679,-46.9494,-1.1839,-3.0,-21.277
2021,matt-brown,clemson-tigers,5.3075,13.8889,-3.2738,-18.8272,-25.202,-12.4523,-17.536,-22.9167,-12.1554,0.0,-13.256
2021,matt-brown,oklahoma-state-cowboys,-7.3987,-9.5175,-6.3393,-33.6164,-39.858,-30.4956,-34.5016,-40.2381,-31.6333,-3.0,-29.484
2021,matt-brown,texas-am-aggies,5.3409,10.9084,-1.1544,-15.384,-15.2723,-15.5142,-12.0811,-10.1644,-14.3173,6.0,-19.986
2021,matt-brown,arkansas-razorbacks,-18.2183,-25.7333,-10.7033,-28.2263,-50.2189,-6.2336,-30.1607,-52.5415,-7.7799,-22.0,-29.69
2021,matt-brown,baylor-bears,-6.5875,4.5113,-9.3621,-28.7432,-3.5953,-35.0301,-28.5041,-5.7208,-34.1999,-5.0,-25.657
2021,matt-brown,notre-dame-fighting-irish,27.2812,37.7862,16.7762,-3.3229,13.1112,-19.757,-0.1554,14.6546,-14.9653,43.0,3.38
2021,matt-brown,iowa-state-cyclones,14.6667,20.8333,-10.0,-8.6482,-7.649,-12.645,-4.3961,-1.7451,-15.0,8.0,-4.324
2021,matt-brown,ole-miss-rebels,-3.7295,-16.1665,7.1528,-24.3295,-34.3426,-15.5681,-24.5284,-34.9974,-15.3681,-4.0,-36.065
2021,matt-brown,usc-trojans,-62.5,-62.5,0.0,-83.0825,-83.0825,0.0,-85.0,-85.0,0.0,-11.0,-14.798
2021,matt-brown,florida-gators,-2.0604,-2.0604,0.0,-17.0567,-17.0567,0.0,-16.9558,-16.9558,0.0,4.0,-7.251
2021,matt-brown,wake-forest-demon-deacons,-19.789,-23.5714,-17.8977,-33.9603,-32.741,-34.57,-31.8696,-31.8304,-31.8892,-32.0,-54.087
2021,matt-brown,miami-fl-hurricanes,-27.7778,-27.7778,0.0,-43.0194,-43.0194,0.0,-44.4444,-44.4444,0.0,-5.0,-7.643
2021,matt-brown,byu-cougars,-7.1206,-15.7753,-1.7113,-22.2383,-30.7255,-16.9338,-20.3562,-29.8791,-14.4044,-15.0,-40.202
2021,matt-brown,north-carolina-tar-heels,1.3535,1.3535,0.0,-3.2412,-3.2412,0.0,-4.2045,-4.2045,0.0,0.0,-1.561
2021,matt-brown,texas-longhorns,-30.381,-30.381,0.0,-38.1839,-38.1839,0.0,-38.4024,-38.4024,0.0,-13.0,-15.798
2021,matt-brown,kentucky-wildcats,-4.0076,-12.8205,1.2802,-12.4301,-25.4382,-4.6252,-11.3766,-24.0093,-3.7969,-5.0,-12.937
2021,matt-brown,pittsburgh-panthers,-10.7176,-4.5455,-11.4891,-16.0019,-6.3636,-17.2067,-16.8281,-9.0909,-17.7953,-16.0,-21.556
2021,matt-brown,ucla-bruins,-5.6719,-5.6719,0.0,-13.3359,-13.3359,0.0,-12.8962,-12.8962,0.0,-4.0,-8.095
2021,matt-brown,utah-utes,6.7938,-15.8333,15.8447,-3.0202,-7.4324,-1.2554,-2.5891,-7.0513,-0.8042,4.0,-2.958
2021,matt-brown,virginia-tech-hokies,-9.4538,-9.4538,0.0,-23.7628,-23.7628,0.0,-23.1092,-23.1092,0.0,-3.0,-7.183
2021,matt-brown,auburn-tigers,15.0278,8.7592,21.2963,2.8629,3.3152,2.4107,1.1123,-0.2174,2.442,15.0,3.802
2021,matt-brown,wisconsin-badgers,-0.5159,5.9028,-9.0741,-8.8703,-6.0722,-12.601,-8.0931,-4.7186,-12.5926,-1.0,-9.912
2021,matt-brown,arizona-state-sun-devils,-28.75,-28.75,0.0,-37.3854,-37.3854,0.0,-38.75,-38.75,0.0,-9.0,-11.584
2021,matt-brown,southern-methodist-mustangs,-20.9368,-20.691,-21.4286,-19.5219,-19.0224,-20.521,-20.4021,-19.8888,-21.4286,-23.0,-20.897
2021,matt-brown,coastal-carolina-chanticleers,26.5529,26.5529,0.0,14.4571,14.4571,0.0,14.9201,14.9201,0.0,34.0,20.625
2021,matt-brown,utsa-roadrunners,4.3225,-6.1667,7.3194,-3.2251,-0.2046,-4.0881,-2.0333,-1.0629,-2.3105,4.0,-4.402
2021,matt-brown,washington-huskies,-17.6471,-17.6471,0.0,-18.0765,-18.0765,0.0,-23.5294,-23.5294,0.0,-3.0,-3.073
2021,matt-brown,houston-cougars,10.5084,0.0,10.5084,1.0914,0.0,1.0914,0.7631,0.0,0.7631,13.0,2.374
2021,matt-brown,san-diego-state-aztecs,-4.9164,-0.6909,-8.4377,-0.9004,5.8385,-6.5162,-2.7801,4.2946,-8.6758,-11.0,0.274
2021,matt-brown,fresno-state-bulldogs,-2.9762,-2.381,-4.1667,-5.8805,-11.6377,5.6338,-5.6999,-13.0952,9.0909,-2.0,-3.128
2021,matt-brown,north-carolina-state-wolfpack,0.3366,0.9058,-0.0428,-1.1422,1.6967,-3.0347,-2.508,0.6692,-4.6262,0.0,-1.579
2021,matt-brown,lsu-tigers,18.75,18.75,0.0,6.5082,6.5082,0.0,5.5556,5.5556,0.0,3.0,1.161
2021,matt-brown,nevada-wolf-pack,-17.2063,-17.2063,0.0,-5.2778,-5.2778,0.0,-4.9603,-4.9603,0.0,-11.0,-3.2
2021,matt-brown,louisiana-lafayette-ragin-cajuns,25.9239,0.0,25.9239,14.5916,0.0,14.5916,16.9173,0.0,16.9173,18.0,11.594
2021,matt-brown,tcu-horned-frogs,-8.4589,-8.4589,0.0,6.7782,6.7782,0.0,5.2042,5.2042,0.0,-6.0,4.461
2021,matt-brown,indiana-hoosiers,41.1765,41.1765,0.0,28.8867,28.8867,0.0,26.3158,26.3158,0.0,7.0,5.379
2021,matt-brown,mississippi-state-bulldogs,-8.3333,0.0,-8.3333,0.0,0.0,0.0,-2.0833,0.0,-2.0833,-2.0,0.0
2021,matt-brown,utah-state-aggies,0.0,0.0,0.0,5.0236,0.0,5.0236,0.0,0.0,0.0,0.0,1.148
2021,matt-brown,ucf-knights,-4.0,-4.0,0.0,10.0255,10.0255,0.0,8.6957,8.6957,0.0,-1.0,2.278
2021,matt-brown,purdue-boilermakers,-2.0,0.0,-4.0,9.5525,5.8649,13.24,7.6389,4.1667,11.1111,-1.0,4.308
2021,matt-murschel,clemson-tigers,-23.4937,-43.181,9.3183,-64.1592,-101.8393,-1.359,-62.7889,-100.119,-0.5719,0.0,-10.512
2021,matt-murschel,alabama-crimson-tide,-2.0833,12.5,-16.6667,-139.0928,-150.0919,-128.0938,-135.3125,-142.5,-128.125,-2.0,-36.762
2021,matt-murschel,georgia-bulldogs,0.0,0.0,0.0,-149.5477,-114.5538,-184.5417,-149.1667,-115.0,-183.3333,0.0,-31.428
